reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label,content_lower_case,content_clean,content_normalisasi
95cc661c-6bfe-4e1e-a1ae-3a62497f0b44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,barang aman sampai tujuan thq,5,0,5.43.1,2025-12-15 18:25:02,,,5.43.1,2,barang aman sampai tujuan thq,barang aman sampai tujuan thq,barang aman sampai tujuan thanks
bf62d889-fc5d-45d8-b0e4-a28c04ff3450,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,okeh,5,0,5.43.1,2025-12-15 18:12:18,,,5.43.1,2,okeh,okeh,oke
3c294bbb-9984-466c-b2f2-005c27885eb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tepat waktu dan sangat memuaskan,5,0,5.43.1,2025-12-15 18:11:19,,,5.43.1,2,tepat waktu dan sangat memuaskan,tepat waktu dan sangat memuaskan,tepat waktu dan sangat memuaskan
ee0f7cdd-a2d6-430d-86f3-433ce830c7db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalau pesan gofood skarang bisa nunggu 1 jam lebih. ga bisa di batalin lagi. jadi harus nunggu 1 jam ujung2nya ga dapat driver parah,1,1,,2025-12-15 17:36:56,"Hai Kak @Choner Gaming, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-12-15 23:55:51,,0,kalau pesan gofood skarang bisa nunggu 1 jam lebih. ga bisa di batalin lagi. jadi harus nunggu 1 jam ujung2nya ga dapat driver parah,kalau pesan gofood skarang bisa nunggu 1 jam lebih ga bisa di batalin lagi jadi harus nunggu 1 jam ujung2nya ga dapat driver parah,kalau pesan gofood sekarang bisa nunggu 1 jam lebih gak bisa di batalin lagi jadi harus nunggu 1 jam ujung-ujungnya gak dapat driver parah
c90e87de-f822-44e5-bb85-f15b3a5a2456,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,snagat membantu,5,0,5.43.1,2025-12-15 17:07:16,,,5.43.1,2,snagat membantu,snagat membantu,sangat membantu
0836507d-3d41-4391-8126-b7c8670f31fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dapet driver kadang ada yg jutek, asik, dan lucu/menggemaskan",5,1,5.43.1,2025-12-15 16:50:11,,,5.43.1,2,"dapet driver kadang ada yg jutek, asik, dan lucu/menggemaskan",dapet driver kadang ada yg jutek asik dan lucu menggemaskan,dapat driver kadang ada yang jutek asik dan lucu menggemaskan
b377662c-27f6-4f91-b06b-ea22337168f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,,2025-12-15 16:48:19,,,,2,baik,baik,baik
7459bd27-b176-4958-b1bb-32cbb683e678,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.43.1,2025-12-15 16:13:17,,,5.43.1,2,ok,ok,oke
caa7eb51-7a38-4281-911c-0c8dabf11dce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah di gunakan, aman, mempermudah kegiatan sehari hari",5,1,5.41.1,2025-12-15 16:10:07,,,5.41.1,2,"mudah di gunakan, aman, mempermudah kegiatan sehari hari",mudah di gunakan aman mempermudah kegiatan sehari hari,mudah di gunakan aman mempermudah kegiatan sehari hari
51bdf961-eb53-4b8e-9b6b-313ac6c9523f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan bagus,5,0,,2025-12-15 16:09:25,,,,2,pelayanan bagus,pelayanan bagus,pelayanan bagus
3c4d9ca3-4bf5-4eb5-9790-b5502722da8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong buatkan aplikasi gopay/gojek lite untuk android 6 kebawah karena saya ga bisa pakai aplikasi tersebut walau bisa diinstal. Terimakasih dan mohon bantuannya. atau bagikan scriptnya untuk bisa jalan diaplikasi lain,3,0,,2025-12-15 15:57:57,,,,1,tolong buatkan aplikasi gopay/gojek lite untuk android 6 kebawah karena saya ga bisa pakai aplikasi tersebut walau bisa diinstal. terimakasih dan mohon bantuannya. atau bagikan scriptnya untuk bisa jalan diaplikasi lain,tolong buatkan aplikasi gopay gojek lite untuk android 6 kebawah karena saya ga bisa pakai aplikasi tersebut walau bisa diinstal terimakasih dan mohon bantuannya atau bagikan scriptnya untuk bisa jalan diaplikasi lain,tolong buatkan aplikasi gopay gojek lite untuk android 6 kebawah karena saya gak bisa pakai aplikasi tersebut walau bisa diinstall terimakasih dan mohon bantuannya atau bagikan scriptnya untuk bisa jalan diaplikasi lain
89978622-205d-4e58-a814-65e08e04c1dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gojek atas nama bia okto nieli membawa pesanan tampa nota ! kemungkinan salah menggambil orderan kober level 2 yg isi nya cabe semua suami saya sampai tidak bisa makan , dan di hubungi kembali tidak ada jawabn dari gojek !",1,1,5.43.1,2025-12-15 15:52:02,"Hai, Kak Mia. Jika ada makanan/minuman yang tidak sesuai, cek kembali detailnya pada Riwayat Pesanan. Jika memang tidak sesuai, laporkan melalui halaman Bantuan di aplikasi Gojek > ketik ""Pesanan GoFood yang saya terima kurang/tidak sesuai"" pada kolom pencarian > pilih artikel dan klik ""Chat dengan CS"". Kami akan membantumu.^Melisa",2025-12-15 16:22:44,5.43.1,0,"gojek atas nama bia okto nieli membawa pesanan tampa nota ! kemungkinan salah menggambil orderan kober level 2 yg isi nya cabe semua suami saya sampai tidak bisa makan , dan di hubungi kembali tidak ada jawabn dari gojek !",gojek atas nama bia okto nieli membawa pesanan tampa nota kemungkinan salah menggambil orderan kober level 2 yg isi nya cabe semua suami saya sampai tidak bisa makan dan di hubungi kembali tidak ada jawabn dari gojek,gojek atas nama bia okto nieli membawa pesanan tanpa nota kemungkinan salah menggambil orderan kober level 2 yang isi nya cabe semua suami saya sampai tidak bisa makan dan di hubungi kembali tidak ada jawaban dari gojek
9a197d3f-9b1c-4054-8fb8-7dfd21e5c3a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,penolong di saat klaperan🤣🤣,5,0,5.43.1,2025-12-15 15:16:39,,,5.43.1,2,penolong di saat klaperan🤣🤣,penolong di saat klaperan,penolong di saat kelaperan
421f3ac2-e5ba-48f7-af5c-08d8f5b897cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ilovegojek,5,0,5.43.1,2025-12-15 15:16:29,,,5.43.1,2,ilovegojek,ilovegojek,ilovegojek
2bc7db30-5f7d-40d6-8f74-9316cc4cb941,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah jos, sangat membantu tapi alangkah baiknya bonusnya di tambah,, jadi orang order gojek lihat drivernya semangat,,",5,0,5.42.1,2025-12-15 15:14:42,,,5.42.1,2,"sudah jos, sangat membantu tapi alangkah baiknya bonusnya di tambah,, jadi orang order gojek lihat drivernya semangat,,",sudah jos sangat membantu tapi alangkah baiknya bonusnya di tambah jadi orang order gojek lihat drivernya semangat,sudah jos sangat membantu tapi alangkah baiknya bonusnya di tambah jadi orang order gojek lihat drivernya semangat
f4df8d9b-cc5c-4d43-b57c-424fba51b5bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah pengunaan nya, gk ribet, dan langsung nemu titik lokasi pesanan mobil",5,1,,2025-12-15 15:13:00,,,,2,"mudah pengunaan nya, gk ribet, dan langsung nemu titik lokasi pesanan mobil",mudah pengunaan nya gk ribet dan langsung nemu titik lokasi pesanan mobil,mudah pengunaan nya gak ribet dan langsung nemu titik lokasi pesanan mobil
73754842-9d59-4ef2-8918-f8f24746c32b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantab, cepat, aman",5,0,5.43.1,2025-12-15 15:04:30,,,5.43.1,2,"mantab, cepat, aman",mantab cepat aman,mantap cepat aman
17ae0d2b-11a7-4c23-8319-89547f0d522d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke baik,5,1,5.43.1,2025-12-15 15:04:22,,,5.43.1,2,oke baik,oke baik,oke baik
4f79d7fd-1275-4a36-827a-c213333578c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan nya lama bangt,kadang udah ada ojol nya malah tiba"" batal,pesan makanannya pun lama bgt datang nya,keburu orng kenyang nunggu samoe nya",1,1,5.43.1,2025-12-15 14:57:36,"Hai Kak Firma, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Melisa",2025-12-15 16:21:21,5.43.1,0,"pelayanan nya lama bangt,kadang udah ada ojol nya malah tiba"" batal,pesan makanannya pun lama bgt datang nya,keburu orng kenyang nunggu samoe nya",pelayanan nya lama bangt kadang udah ada ojol nya malah tiba batal pesan makanannya pun lama bgt datang nya keburu orng kenyang nunggu samoe nya,pelayanan nya lama banget kadang udah ada ojol nya malah tiba batal pesan makanannya pun lama banget datang nya keburu orang kenyang nunggu sampai nya
4e894a48-9ba6-460d-9b2b-ab10ca15ba59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice trip,5,0,,2025-12-15 14:29:33,,,,2,nice trip,nice trip,nice trip
99b38ee9-8e2d-4ce6-b911-829e5887da20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Overall sih aplikasinya memudahkan banget , dan lagi paylaternya juga bisa digunakan disaat yg tepat . Tpi satu nih kurangy , promonya kurang bnyak .",4,10,5.43.1,2025-12-15 14:20:47,,,5.43.1,2,"overall sih aplikasinya memudahkan banget , dan lagi paylaternya juga bisa digunakan disaat yg tepat . tpi satu nih kurangy , promonya kurang bnyak .",overall sih aplikasinya memudahkan banget dan lagi paylaternya juga bisa digunakan disaat yg tepat tpi satu nih kurangy promonya kurang bnyak,overall sih aplikasinya memudahkan banget dan lagi paylaternya juga bisa digunakan disaat yang tepat tapi satu nih kurangnya promonya kurang banyak
b52208a6-2f09-46d4-8bf5-36e2f80ba61e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,inklannya buruk,1,1,,2025-12-15 14:18:27,,,,0,inklannya buruk,inklannya buruk,iklannya buruk
e957e45a-7ce3-4bc5-9217-dc098ccff0c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"uang saya hilang tidak kembali setelah membatalkan transaksi gofood untuk keperluan penggantian menu, dan itu terjadi 2x dengan nominal diatas 300k. sudah dilakukan pengaduan tapi dilempar² dan tidak ada tanggung jawabnya",1,1,5.42.1,2025-12-15 13:59:20,"Hai Kak Naufal. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu. ^Melisa",2025-12-15 16:19:00,5.42.1,0,"uang saya hilang tidak kembali setelah membatalkan transaksi gofood untuk keperluan penggantian menu, dan itu terjadi 2x dengan nominal diatas 300k. sudah dilakukan pengaduan tapi dilempar² dan tidak ada tanggung jawabnya",uang saya hilang tidak kembali setelah membatalkan transaksi gofood untuk keperluan penggantian menu dan itu terjadi 2x dengan nominal diatas 300k sudah dilakukan pengaduan tapi dilempar dan tidak ada tanggung jawabnya,uang saya hilang tidak kembali setelah membatalkan transaksi gofood untuk keperluan penggantian menu dan itu terjadi 2 kali dengan nominal diatas 300k sudah dilakukan pengaduan tapi dilempar dan tidak ada tanggung jawabnya
c1b315c4-7e88-4f56-8288-e82b05609776,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat memberatakan pihak gojek.kemarin saya pake nomor lain dan nomor tersebut sudah tidak aktif dikarenakan hp saya hilang.tapi pihaj gojek mempersulit untuk penghapusan akun gojek saya sehingga akun gopay saya tidak bisa upgrade.kalau seperti itu tolong hapus smua user saya,saya sangat kesal dan kecewa",1,1,,2025-12-15 13:54:17,"Hai Kak Putra, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-349-1615-37694 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",2025-12-15 16:15:43,,0,"sangat memberatakan pihak gojek.kemarin saya pake nomor lain dan nomor tersebut sudah tidak aktif dikarenakan hp saya hilang.tapi pihaj gojek mempersulit untuk penghapusan akun gojek saya sehingga akun gopay saya tidak bisa upgrade.kalau seperti itu tolong hapus smua user saya,saya sangat kesal dan kecewa",sangat memberatakan pihak gojek kemarin saya pake nomor lain dan nomor tersebut sudah tidak aktif dikarenakan hp saya hilang tapi pihaj gojek mempersulit untuk penghapusan akun gojek saya sehingga akun gopay saya tidak bisa upgrade kalau seperti itu tolong hapus smua user saya saya sangat kesal dan kecewa,sangat memberatakan pihak gojek kemarin saya pakai nomor lain dan nomor tersebut sudah tidak aktif dikarenakan hp saya hilang tapi pihak gojek mempersulit untuk penghapusan akun gojek saya sehingga akun gopay saya tidak bisa upgrade kalau seperti itu tolong hapus semua user saya saya sangat kesal dan kecewa
60c3e0bf-bd7c-46b5-9b5c-827da89d22dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,grab udah tetapkan bagi cs-nya yg membatalkan pesanan kena denda 3 rb gojek kpn nih ky gitu wkwkwk,3,1,5.43.1,2025-12-15 13:43:03,,,5.43.1,1,grab udah tetapkan bagi cs-nya yg membatalkan pesanan kena denda 3 rb gojek kpn nih ky gitu wkwkwk,grab udah tetapkan bagi cs nya yg membatalkan pesanan kena denda 3 rb gojek kpn nih ky gitu wkwkwk,grab udah tetapkan bagi customer service nya yang membatalkan pesanan kena denda 3 ribu gojek kapan nih kaya gitu wkwkwk
fdcb3db2-2d39-4d58-86ca-c83be23be2ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lambat buka aplikasi gojek,2,1,,2025-12-15 13:31:45,"Hai Kak Anan, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa",2025-12-15 16:14:14,,0,lambat buka aplikasi gojek,lambat buka aplikasi gojek,lambat buka aplikasi gojek
9ba327a0-cb21-4d78-8825-31abb3884c51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya bagus membantu banget, cuman gak bisa di cancel kalau pesanan nya salah",4,0,5.43.1,2025-12-15 13:15:08,,,5.43.1,2,"aplikasinya bagus membantu banget, cuman gak bisa di cancel kalau pesanan nya salah",aplikasinya bagus membantu banget cuman gak bisa di cancel kalau pesanan nya salah,aplikasinya bagus membantu banget cuman gak bisa di cancel kalau pesanan nya salah
4c2535f8-76bc-4be1-9eb3-943ed69d730f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah,5,0,5.43.1,2025-12-15 13:04:59,,,5.43.1,2,mudah,mudah,mudah
9c31a94e-99db-491b-9562-23ef218721f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-12-15 12:54:50,,,,2,good,good,good
f71cb806-e9a0-492c-9b86-e606b604b490,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak ada fitur batal setelah nunggu makan 1 jam lebih,1,1,5.41.1,2025-12-15 12:53:38,"Hai Kak Muhammad, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Saya perlu membatalkan pesanan"" pada kolom pencarian ya. ^Melisa",2025-12-15 15:58:47,5.41.1,0,tidak ada fitur batal setelah nunggu makan 1 jam lebih,tidak ada fitur batal setelah nunggu makan 1 jam lebih,tidak ada fitur batal setelah nunggu makan 1 jam lebih
cf9532f2-51f5-4b72-ae47-8b658034fb8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk gak bisa di gunakan gangguan tros,1,1,5.42.1,2025-12-15 12:52:46,,,5.42.1,0,apk gak bisa di gunakan gangguan tros,apk gak bisa di gunakan gangguan tros,aplikasi gak bisa di gunakan gangguan terus
6fba52c6-0fb1-48ff-a8cb-a1fcd0d7ee2f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,untuk wilayah Boalemo Gorontalo tolong di buka dong,5,0,5.43.1,2025-12-15 12:48:46,,,5.43.1,2,untuk wilayah boalemo gorontalo tolong di buka dong,untuk wilayah boalemo gorontalo tolong di buka dong,untuk wilayah boalemo gorontalo tolong di buka dong
6b4fd0b8-af8e-4062-8b82-a9cdae067dc0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TERLALU LAMA menunggu pencarian driver untuk pesan makanan. lebih parahnya harus nunggu kurang lebih sejam baru bisa dicancel. ribet mau ganti opsi pengiriman saja.,1,4,5.43.1,2025-12-15 12:16:19,"Mohon maaf atas kendalanya, Kak @audio. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-15 15:50:22,5.43.1,0,terlalu lama menunggu pencarian driver untuk pesan makanan. lebih parahnya harus nunggu kurang lebih sejam baru bisa dicancel. ribet mau ganti opsi pengiriman saja.,terlalu lama menunggu pencarian driver untuk pesan makanan lebih parahnya harus nunggu kurang lebih sejam baru bisa dicancel ribet mau ganti opsi pengiriman saja,terlalu lama menunggu pencarian driver untuk pesan makanan lebih parahnya harus nunggu kurang lebih sejam baru bisa dicancel ribet mau ganti opsi pengiriman saja
c48871c0-e80d-4bf3-88be-381cd540b0b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin hari makin ga jelas,1,1,4.44.1,2025-12-15 12:09:02,,,4.44.1,0,makin hari makin ga jelas,makin hari makin ga jelas,makin hari makin gak jelas
e5d0dcd2-37d1-434a-bd0b-687e084c021c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makasih gojek tapi kalau hujan susah banget ya 🙏😁,5,0,5.43.1,2025-12-15 11:53:21,,,5.43.1,2,makasih gojek tapi kalau hujan susah banget ya 🙏😁,makasih gojek tapi kalau hujan susah banget ya,makasih gojek tapi kalau hujan susah banget ya
ce77d2ef-81be-453e-b6ed-211c2398bd3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah bgt dapat driver.,1,1,5.43.1,2025-12-15 11:51:09,"Mohon maaf atas kendalanya, Kak Salwa. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-15 15:48:34,5.43.1,0,susah bgt dapat driver.,susah bgt dapat driver,susah banget dapat driver
de6ea0b7-3b8d-40a0-889e-9033db468aa3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pesen gofood skrg gk bisa di batalin nunggunya terlalu lama, keburu kelaperan",3,0,5.43.1,2025-12-15 11:48:01,"Hai Kak Lita, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-12-15 15:47:23,5.43.1,1,"pesen gofood skrg gk bisa di batalin nunggunya terlalu lama, keburu kelaperan",pesen gofood skrg gk bisa di batalin nunggunya terlalu lama keburu kelaperan,pesen gofood sekarang gak bisa di batalin nunggunya terlalu lama keburu kelaperan
360debf0-84e5-4831-8c4a-e72c36f27851,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,alamat tidak bisa di ganti,1,1,5.43.1,2025-12-15 11:47:21,"Hai, Kak Rayen. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Titik jemput/antar tidak akurat"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa",2025-12-15 15:46:09,5.43.1,0,alamat tidak bisa di ganti,alamat tidak bisa di ganti,alamat tidak bisa di ganti
75a08c4a-c717-48ac-9cc0-fb1d29f10242,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SUSAH BANGET BATALIN ORDERAN. NUNGHU DRIVER SAMPE 40ENIT GAK DAPAT DAPAT. BUANG BUANG WAKTU PALE APLIKASI ELU. GUE OGAH PAKE GOJEK LAGI. MENDING GUE KE GRAB ATAU MAXIM,1,1,,2025-12-15 11:46:04,"Mohon maaf atas kendalanya, Kak Ivan. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-15 15:45:04,,0,susah banget batalin orderan. nunghu driver sampe 40enit gak dapat dapat. buang buang waktu pale aplikasi elu. gue ogah pake gojek lagi. mending gue ke grab atau maxim,susah banget batalin orderan nunghu driver sampe 40enit gak dapat dapat buang buang waktu pale aplikasi elu gue ogah pake gojek lagi mending gue ke grab atau maxim,susah banget batalin orderan nunggu driver sampe 40enit gak dapat dapat buang buang waktu pale aplikasi elu gue ogah pakai gojek lagi mending gue ke grab atau maxim
